# x	y	u	v	mask
496.0000	 48.0000	-17.3809	  0.5063	  0.0000
504.0000	 48.0000	-10.2192	 -7.5925	  0.0000
512.0000	 48.0000	 -4.2776	 -2.4001	  0.0000
520.0000	 48.0000	  3.3732	 -4.6444	  0.0000
528.0000	 48.0000	 -0.2481	  0.0030	  0.0000
536.0000	 48.0000	  0.1311	 -0.3121	  0.0000
544.0000	 48.0000	  0.1090	 -0.3493	  0.0000
552.0000	 48.0000	  0.1054	 -0.2488	  0.0000
560.0000	 48.0000	  0.2007	  0.0725	  0.0000
568.0000	 48.0000	     nan	     nan	  1.0000
576.0000	 48.0000	     nan	     nan	  1.0000
584.0000	 48.0000	     nan	     nan	  1.0000
592.0000	 48.0000	     nan	     nan	  1.0000
600.0000	 48.0000	     nan	     nan	  1.0000
608.0000	 48.0000	     nan	     nan	  1.0000
616.0000	 48.0000	     nan	     nan	  1.0000
624.0000	 48.0000	     nan	     nan	  1.0000
632.0000	 48.0000	 -0.5320	-12.0000	  1.0000
640.0000	 48.0000	  1.1070	 -1.6040	  0.0000
648.0000	 48.0000	  1.3244	 -0.2099	  0.0000
656.0000	 48.0000	  0.4613	  0.7463	  1.0000
664.0000	 48.0000	 -3.7821	 -0.2384	  1.0000
  8.0000	 56.0000	 -0.4976	 -2.3402	  0.0000
 16.0000	 56.0000	  0.0103	 -2.0674	  0.0000
 24.0000	 56.0000	 -2.5981	 -2.4261	  0.0000
 32.0000	 56.0000	 -0.6044	 -0.5919	  0.0000
 40.0000	 56.0000	 -0.3200	  0.1589	  0.0000
 48.0000	 56.0000	 -0.1016	 -0.4066	  0.0000
 56.0000	 56.0000	  0.2298	 -1.4323	  0.0000
 64.0000	 56.0000	 -0.1110	 -0.4282	  0.0000
 72.0000	 56.0000	 -0.7569	 -0.2800	  0.0000
 80.0000	 56.0000	 -0.2253	 -0.5909	  0.0000
 88.0000	 56.0000	  0.3892	  0.1051	  0.0000
 96.0000	 56.0000	 -0.0206	  0.2104	  0.0000
104.0000	 56.0000	 -0.8922	 -0.1222	  0.0000
112.0000	 56.0000	 -2.9646	 -0.3006	  0.0000
120.0000	 56.0000	 -0.3680	 -3.1152	  0.0000
128.0000	 56.0000	  0.6855	 -5.7317	  1.0000
136.0000	 56.0000	 -6.5068	 -3.5949	  0.0000
144.0000	 56.0000	  1.0777	  5.0666	  0.0000
152.0000	 56.0000	 -1.2502	  2.8499	  0.0000
160.0000	 56.0000	 -5.1441	 -0.1033	  1.0000
168.0000	 56.0000	 -5.8438	  3.6759	  0.0000
176.0000	 56.0000	-11.3049	  7.2649	  0.0000
184.0000	 56.0000	  0.1154	  8.5959	  0.0000
192.0000	 56.0000	 -5.0397	 15.6739	  0.0000
200.0000	 56.0000	-21.6710	 10.6718	  1.0000
208.0000	 56.0000	-11.4383	  9.7235	  0.0000
216.0000	 56.0000	-33.1801	 11.0738	  0.0000
224.0000	 56.0000	-34.5690	  5.1588	  1.0000
232.0000	 56.0000	-37.4555	  7.9016	  0.0000
240.0000	 56.0000	-54.5838	 12.5709	  0.0000
248.0000	 56.0000	-22.8815	 11.5599	  0.0000
256.0000	 56.0000	-45.6625	 22.1210	  0.0000
264.0000	 56.0000	-49.2229	 25.0621	  0.0000
272.0000	 56.0000	-95.1277	 26.6302	  0.0000
280.0000	 56.0000	-60.0259	 28.2867	  0.0000
288.0000	 56.0000	-15.7865	 32.2627	  0.0000
296.0000	 56.0000	-49.0778	 41.7557	  0.0000
304.0000	 56.0000	-13.2627	 17.3925	  0.0000
312.0000	 56.0000	-45.7366	 12.3414	  0.0000
320.0000	 56.0000	-66.8569	  8.1210	  0.0000
328.0000	 56.0000	-47.7223	  3.2855	  0.0000
336.0000	 56.0000	-68.9997	 -0.1702	  0.0000
344.0000	 56.0000	-55.3314	  0.3441	  0.0000
352.0000	 56.0000	-68.3132	  9.7600	  0.0000
360.0000	 56.0000	-62.3968	 21.8008	  0.0000
368.0000	 56.0000	-44.0206	 14.6287	  0.0000
376.0000	 56.0000	-38.9170	  7.1004	  0.0000
384.0000	 56.0000	-72.3162	 15.3224	  0.0000
392.0000	 56.0000	-48.1942	  8.7476	  0.0000
400.0000	 56.0000	-86.6679	  2.4144	  0.0000
408.0000	 56.0000	-26.1339	 -0.7171	  0.0000
416.0000	 56.0000	-35.4895	  5.7918	  0.0000
424.0000	 56.0000	-44.0531	 12.9977	  0.0000
432.0000	 56.0000	 -9.2554	  2.6452	  0.0000
440.0000	 56.0000	-23.9295	 10.1444	  0.0000
448.0000	 56.0000	-17.1930	  8.1688	  0.0000
456.0000	 56.0000	-47.0653	 -8.5212	  0.0000
464.0000	 56.0000	-74.6146	 -1.3446	  0.0000
472.0000	 56.0000	-18.7584	 -1.6735	  0.0000
480.0000	 56.0000	-22.8711	 -8.4067	  0.0000
488.0000	 56.0000	-13.4437	 -8.1601	  0.0000
496.0000	 56.0000	-10.2521	 -2.5486	  0.0000
504.0000	 56.0000	-10.8073	  1.7529	  0.0000
512.0000	 56.0000	-18.3538	  1.1201	  1.0000
520.0000	 56.0000	 -2.5470	 -3.2050	  0.0000
528.0000	 56.0000	-12.7881	 -3.5126	  1.0000
536.0000	 56.0000	  0.2997	  0.2313	  0.0000
544.0000	 56.0000	  0.1134	 -0.2293	  0.0000
552.0000	 56.0000	  0.0913	 -0.3172	  0.0000
560.0000	 56.0000	 -0.0131	 -0.3466	  0.0000
568.0000	 56.0000	  0.3711	 -0.4907	  0.0000
576.0000	 56.0000	     nan	     nan	  1.0000
584.0000	 56.0000	     nan	     nan	  1.0000
592.0000	 56.0000	     nan	     nan	  1.0000
600.0000	 56.0000	     nan	     nan	  1.0000
608.0000	 56.0000	     nan	     nan	  1.0000
616.0000	 56.0000	     nan	     nan	  1.0000
624.0000	 56.0000	     nan	     nan	  1.0000
632.0000	 56.0000	 -3.3846	  5.9418	  1.0000
640.0000	 56.0000	 -0.0051	 -1.4824	  0.0000
648.0000	 56.0000	  1.1175	 -1.1207	  0.0000
656.0000	 56.0000	  0.9631	 -0.2619	  0.0000
664.0000	 56.0000	 -2.2314	  0.7729	  0.0000
  8.0000	 64.0000	 -1.1408	 -2.9121	  0.0000
 16.0000	 64.0000	 -0.2985	 -1.0022	  0.0000
 24.0000	 64.0000	 -1.7261	 -0.0327	  0.0000
 32.0000	 64.0000	 -0.6140	  0.7031	  0.0000
 40.0000	 64.0000	 -0.6860	  0.6953	  0.0000
 48.0000	 64.0000	 -1.2598	  0.3327	  0.0000
 56.0000	 64.0000	 -0.6478	 -0.0700	  0.0000
 64.0000	 64.0000	 -0.1358	 -0.4861	  0.0000
 72.0000	 64.0000	 -0.8783	 -0.4629	  0.0000
 80.0000	 64.0000	 -0.0434	 -0.1749	  0.0000
 88.0000	 64.0000	  0.4842	  0.2381	  0.0000
 96.0000	 64.0000	  0.6191	 -1.1260	  0.0000
104.0000	 64.0000	 -0.2570	 -0.8470	  0.0000
112.0000	 64.0000	 -2.1513	  0.5715	  0.0000
120.0000	 64.0000	 -2.8467	  3.2517	  0.0000
128.0000	 64.0000	 -3.2591	  2.5916	  0.0000
136.0000	 64.0000	-18.0998	  6.0628	  0.0000
144.0000	 64.0000	 -7.5694	 -2.0633	  0.0000
152.0000	 64.0000	-10.1781	 -2.4145	  0.0000
160.0000	 64.0000	 -7.1192	  7.6609	  0.0000
168.0000	 64.0000	 -6.8296	 11.5569	  0.0000
176.0000	 64.0000	 -1.0238	  8.3567	  0.0000
184.0000	 64.0000	-12.4808	  7.3362	  0.0000
192.0000	 64.0000	 -3.6554	 10.0471	  1.0000
200.0000	 64.0000	 -8.6483	 12.0274	  0.0000
208.0000	 64.0000	-14.1948	 22.2394	  0.0000
216.0000	 64.0000	-37.5475	 22.5028	  0.0000
224.0000	 64.0000	-34.2164	 14.2594	  0.0000
232.0000	 64.0000	-44.0532	 21.0695	  0.0000
240.0000	 64.0000	-61.6028	 39.6503	  0.0000
248.0000	 64.0000	-24.2974	 30.4683	  0.0000
256.0000	 64.0000	-34.0878	 16.7793	  1.0000
264.0000	 64.0000	-32.0037	 21.7097	  0.0000
272.0000	 64.0000	-74.6215	 48.5208	  0.0000
280.0000	 64.0000	-57.6432	 24.7398	  0.0000
288.0000	 64.0000	-56.4778	 20.0768	  0.0000
296.0000	 64.0000	-94.2861	 30.2825	  0.0000
304.0000	 64.0000	-28.6512	 24.9510	  0.0000
312.0000	 64.0000	-27.6814	 30.5514	  0.0000
320.0000	 64.0000	-27.8863	 30.0989	  0.0000
328.0000	 64.0000	-13.2766	  5.7990	  0.0000
336.0000	 64.0000	-29.8858	  0.8491	  0.0000
344.0000	 64.0000	-80.1109	 -2.9987	  0.0000
352.0000	 64.0000	-50.8500	 25.1166	  0.0000
360.0000	 64.0000	-72.1462	 26.5678	  0.0000
368.0000	 64.0000	-53.4478	 11.6153	  0.0000
376.0000	 64.0000	-61.7588	  9.5969	  1.0000
384.0000	 64.0000	-84.8209	 12.5548	  0.0000
392.0000	 64.0000	-73.6154	 13.6828	  0.0000
400.0000	 64.0000	-108.6065	-18.1896	  0.0000
408.0000	 64.0000	-15.7424	 -8.3580	  0.0000
416.0000	 64.0000	-67.8461	  0.8406	  0.0000
424.0000	 64.0000	-53.3787	 -0.7120	  0.0000
432.0000	 64.0000	-17.9274	 -2.0713	  0.0000
440.0000	 64.0000	-24.5069	  4.0414	  0.0000
448.0000	 64.0000	-32.5477	  5.7242	  0.0000
456.0000	 64.0000	-44.4291	 -5.3067	  0.0000
464.0000	 64.0000	-61.2912	 -2.8449	  0.0000
472.0000	 64.0000	-17.1892	 -6.3927	  0.0000
480.0000	 64.0000	-18.2066	 -9.8644	  0.0000
488.0000	 64.0000	-17.1775	 -6.0122	  0.0000
496.0000	 64.0000	-12.8004	 -2.3982	  0.0000
504.0000	 64.0000	-11.1714	 -4.6052	  0.0000
512.0000	 64.0000	-16.2530	 -3.0547	  0.0000
520.0000	 64.0000	-12.6012	  6.3838	  0.0000
528.0000	 64.0000	 -7.6557	  4.0004	  0.0000
536.0000	 64.0000	 -3.4231	 -5.6773	  0.0000
544.0000	 64.0000	  0.8524	 -0.1028	  0.0000
552.0000	 64.0000	  0.0507	 -0.0543	  0.0000
560.0000	 64.0000	 -0.0163	 -0.0829	  0.0000
568.0000	 64.0000	 -0.0475	 -0.0581	  0.0000
576.0000	 64.0000	  0.4062	  0.2866	  0.0000
584.0000	 64.0000	  0.0000	  0.0000	  1.0000
592.0000	 64.0000	     nan	     nan	  1.0000
600.0000	 64.0000	     nan	     nan	  1.0000
608.0000	 64.0000	     nan	     nan	  1.0000
616.0000	 64.0000	     nan	     nan	  1.0000
624.0000	 64.0000	     nan	     nan	  1.0000
632.0000	 64.0000	 -1.8947	 14.1266	  1.0000
640.0000	 64.0000	 -0.5865	  3.8156	  0.0000
648.0000	 64.0000	 -0.1573	  1.2758	  0.0000
656.0000	 64.0000	  0.1950	  0.2570	  0.0000
664.0000	 64.0000	 -1.5627	  1.3573	  0.0000
  8.0000	 72.0000	  0.6619	  0.0968	  0.0000
 16.0000	 72.0000	 -0.8621	 -0.9022	  0.0000
 24.0000	 72.0000	 -0.9086	 -0.1499	  0.0000
 32.0000	 72.0000	 -0.3943	  0.9065	  0.0000
 40.0000	 72.0000	 -0.7245	  0.3555	  0.0000
 48.0000	 72.0000	 -0.8275	 -0.4028	  0.0000
 56.0000	 72.0000	 -0.2515	 -0.5141	  0.0000
 64.0000	 72.0000	  0.1876	 -0.5263	  0.0000
 72.0000	 72.0000	  0.2907	 -0.1949	  0.0000
 80.0000	 72.0000	  0.2989	 -0.7788	  0.0000
 88.0000	 72.0000	 -0.2177	 -1.4601	  0.0000
 96.0000	 72.0000	  0.6067	 -3.2969	  0.0000
104.0000	 72.0000	 -2.3309	 -0.5902	  0.0000
112.0000	 72.0000	 -8.2903	 -1.7028	  0.0000
120.0000	 72.0000	 -5.5559	  5.2713	  0.0000
128.0000	 72.0000	 -8.8879	  7.5418	  0.0000
136.0000	 72.0000	-18.7718	  6.9100	  0.0000
144.0000	 72.0000	-24.6860	 10.4124	  0.0000
152.0000	 72.0000	-18.8588	 25.4624	  0.0000
160.0000	 72.0000	 -6.8924	  7.8914	  0.0000
168.0000	 72.0000	 -4.7853	 10.2591	  0.0000
176.0000	 72.0000	 -6.7270	  4.4497	  0.0000
184.0000	 72.0000	 -4.0971	  1.8705	  0.0000
192.0000	 72.0000	 -8.1947	  2.2198	  0.0000
200.0000	 72.0000	-13.1145	  4.4450	  0.0000
208.0000	 72.0000	-16.5057	 32.0638	  0.0000
216.0000	 72.0000	-52.3508	 57.1799	  0.0000
224.0000	 72.0000	-28.5766	 22.9922	  0.0000
232.0000	 72.0000	-60.7033	 13.1490	  1.0000
240.0000	 72.0000	-24.9907	 25.4115	  0.0000
248.0000	 72.0000	-20.6903	 56.5375	  0.0000
256.0000	 72.0000	-32.9943	 53.8741	  0.0000
264.0000	 72.0000	-78.8825	 54.8858	  0.0000
272.0000	 72.0000	-22.9926	 74.0802	  0.0000
280.0000	 72.0000	-63.8627	 21.2473	  0.0000
288.0000	 72.0000	-89.1441	 10.9172	  1.0000
296.0000	 72.0000	-80.8309	 15.8507	  0.0000
304.0000	 72.0000	-33.6671	 19.4782	  0.0000
312.0000	 72.0000	-24.4507	 21.8016	  0.0000
320.0000	 72.0000	-31.5818	 59.7488	  0.0000
328.0000	 72.0000	-16.0108	 35.1941	  0.0000
336.0000	 72.0000	-117.6214	 -2.8879	  0.0000
344.0000	 72.0000	 -4.5369	 29.9608	  0.0000
352.0000	 72.0000	-25.6130	 -1.9641	  0.0000
360.0000	 72.0000	-21.4662	 -5.1834	  0.0000
368.0000	 72.0000	-67.5511	 18.2451	  0.0000
376.0000	 72.0000	-53.0006	 19.4318	  0.0000
384.0000	 72.0000	-113.4044	  5.3168	  0.0000
392.0000	 72.0000	-59.4920	  0.3059	  1.0000
400.0000	 72.0000	-109.3186	 -5.9019	  1.0000
408.0000	 72.0000	-31.5682	  4.6624	  0.0000
416.0000	 72.0000	-94.1438	  2.0917	  0.0000
424.0000	 72.0000	-77.7041	 -1.7652	  0.0000
432.0000	 72.0000	-68.7272	  3.7776	  0.0000
440.0000	 72.0000	-40.3230	  4.4795	  0.0000
448.0000	 72.0000	-27.8569	  1.4630	  0.0000
456.0000	 72.0000	-27.9838	 -0.9873	  0.0000
464.0000	 72.0000	-52.3709	 -4.2373	  0.0000
472.0000	 72.0000	-21.2853	 -1.3557	  1.0000
480.0000	 72.0000	-20.9044	-19.2276	  0.0000
488.0000	 72.0000	-39.3599	-11.1053	  0.0000
496.0000	 72.0000	-35.2429	 -6.0041	  1.0000
504.0000	 72.0000	-23.7380	 -7.6902	  0.0000
512.0000	 72.0000	-24.9296	-10.3061	  0.0000
520.0000	 72.0000	-24.7798	 -9.3773	  0.0000
528.0000	 72.0000	 -4.5497	 -4.5756	  0.0000
536.0000	 72.0000	 -0.4777	-21.5131	  0.0000
544.0000	 72.0000	 -4.8271	-18.8507	  1.0000
552.0000	 72.0000	 -0.1575	  0.1222	  0.0000
560.0000	 72.0000	 -0.0323	 -0.0929	  0.0000
568.0000	 72.0000	  0.1186	 -0.1221	  0.0000
576.0000	 72.0000	  0.0916	 -0.1506	  0.0000
584.0000	 72.0000	 -0.1968	 -0.3749	  0.0000
592.0000	 72.0000	  3.6735	 -0.3727	  1.0000
600.0000	 72.0000	     nan	     nan	  1.0000
608.0000	 72.0000	     nan	     nan	  1.0000
616.0000	 72.0000	     nan	     nan	  1.0000
624.0000	 72.0000	     nan	     nan	  1.0000
632.0000	 72.0000	 -1.3333	 16.5843	  1.0000
640.0000	 72.0000	 -1.9195	  3.2239	  1.0000
648.0000	 72.0000	 -1.6670	  0.0824	  0.0000
656.0000	 72.0000	 -1.6304	 -0.2264	  0.0000
664.0000	 72.0000	  0.7751	  0.5259	  0.0000
  8.0000	 80.0000	  0.3326	 -0.2742	  0.0000
 16.0000	 80.0000	 -0.1587	 -0.5529	  0.0000
 24.0000	 80.0000	 -0.4440	 -1.2992	  0.0000
 32.0000	 80.0000	 -1.3097	 -1.5249	  0.0000
 40.0000	 80.0000	 -0.3802	 -0.1004	  1.0000
 48.0000	 80.0000	  0.0828	 -0.2313	  0.0000
 56.0000	 80.0000	 -0.1040	 -0.4027	  0.0000
 64.0000	 80.0000	 -0.0548	 -0.3442	  0.0000
 72.0000	 80.0000	  0.0534	 -0.0615	  0.0000
 80.0000	 80.0000	  0.2767	 -1.2221	  0.0000
 88.0000	 80.0000	 -3.0081	 -1.7427	  0.0000
 96.0000	 80.0000	  1.0415	 -4.8191	  0.0000
104.0000	 80.0000	 -1.8513	 -9.9901	  0.0000
112.0000	 80.0000	-16.4346	  1.4105	  0.0000
120.0000	 80.0000	 -5.6920	  8.6662	  0.0000
128.0000	 80.0000	 -6.6839	  7.0457	  0.0000
136.0000	 80.0000	-12.1427	 10.5512	  0.0000
144.0000	 80.0000	-27.2968	 12.1551	  0.0000
152.0000	 80.0000	-16.1588	  9.4039	  0.0000
160.0000	 80.0000	 -7.5349	  0.2399	  0.0000
168.0000	 80.0000	 -6.7168	  3.6381	  0.0000
176.0000	 80.0000	 -6.5137	  6.7018	  1.0000
184.0000	 80.0000	 -5.5798	  7.4679	  0.0000
192.0000	 80.0000	-26.5331	  4.9282	  0.0000
200.0000	 80.0000	-35.7486	  9.6023	  0.0000
208.0000	 80.0000	 -5.8274	 29.5282	  0.0000
216.0000	 80.0000	-44.3215	  9.9223	  0.0000
224.0000	 80.0000	-67.7304	  7.0312	  0.0000
232.0000	 80.0000	-82.9574	 22.3797	  0.0000
240.0000	 80.0000	 -4.9267	 33.5384	  0.0000
248.0000	 80.0000	-21.5562	 17.5566	  0.0000
256.0000	 80.0000	-117.2546	 12.4185	  0.0000
264.0000	 80.0000	-115.1307	 14.8608	  0.0000
272.0000	 80.0000	-33.1726	 51.8345	  0.0000
280.0000	 80.0000	-53.0997	 27.6589	  0.0000
288.0000	 80.0000	-86.8242	 12.2871	  1.0000
296.0000	 80.0000	-71.5731	 -2.0281	  0.0000
304.0000	 80.0000	-26.7669	-12.2381	  0.0000
312.0000	 80.0000	-13.1137	  7.2896	  0.0000
320.0000	 80.0000	-38.1079	 19.7737	  0.0000
328.0000	 80.0000	-20.8115	 14.2870	  0.0000
336.0000	 80.0000	-125.1422	 18.6549	  0.0000
344.0000	 80.0000	-13.6128	 13.4463	  0.0000
352.0000	 80.0000	-21.6216	  7.1575	  0.0000
360.0000	 80.0000	-25.9836	  6.7946	  0.0000
368.0000	 80.0000	-76.3084	 19.2069	  0.0000
376.0000	 80.0000	-82.2228	 14.3675	  0.0000
384.0000	 80.0000	-120.4924	  0.8509	  0.0000
392.0000	 80.0000	-109.0626	  4.6435	  1.0000
400.0000	 80.0000	-40.3977	 -0.8895	  1.0000
408.0000	 80.0000	-88.6962	 -4.1231	  0.0000
416.0000	 80.0000	-59.0676	 -6.1214	  0.0000
424.0000	 80.0000	-103.7883	  8.8324	  1.0000
432.0000	 80.0000	-105.4692	  0.5512	  0.0000
440.0000	 80.0000	-75.3655	 -2.9449	  0.0000
448.0000	 80.0000	-31.2640	  0.4714	  1.0000
456.0000	 80.0000	-27.8863	-18.4320	  0.0000
464.0000	 80.0000	-63.0737	-16.5067	  0.0000
472.0000	 80.0000	-35.5632	 -6.3888	  0.0000
480.0000	 80.0000	-32.2005	 -7.6322	  0.0000
488.0000	 80.0000	-44.5711	-14.4624	  1.0000
496.0000	 80.0000	-52.2404	-19.4179	  0.0000
504.0000	 80.0000	-49.5686	 -7.5396	  0.0000
512.0000	 80.0000	-30.6075	-10.4863	  0.0000
520.0000	 80.0000	-22.6913	 -7.1086	  0.0000
528.0000	 80.0000	 -7.1606	  0.2562	  0.0000
536.0000	 80.0000	 -9.0985	 -2.5173	  0.0000
544.0000	 80.0000	-25.4725	 -4.6097	  0.0000
552.0000	 80.0000	-11.3900	-12.9219	  0.0000
560.0000	 80.0000	 -1.5507	  0.6849	  0.0000
568.0000	 80.0000	  0.3005	 -0.3910	  0.0000
576.0000	 80.0000	  0.1688	 -0.1459	  0.0000
584.0000	 80.0000	  0.0592	  0.0462	  0.0000
592.0000	 80.0000	 -0.3933	 -0.1093	  0.0000
600.0000	 80.0000	 -1.7143	  0.7474	  1.0000
608.0000	 80.0000	     nan	     nan	  1.0000
616.0000	 80.0000	     nan	     nan	  1.0000
624.0000	 80.0000	     nan	     nan	  1.0000
632.0000	 80.0000	     nan	     nan	  1.0000
640.0000	 80.0000	 -2.3270	 -0.9778	  1.0000
648.0000	 80.0000	  0.0742	 -2.2264	  1.0000
656.0000	 80.0000	  0.0303	 -1.1031	  1.0000
664.0000	 80.0000	  1.3925	 -0.5745	  0.0000
  8.0000	 88.0000	 -0.9014	 -1.5479	  0.0000
 16.0000	 88.0000	 -0.3515	 -2.0091	  0.0000
 24.0000	 88.0000	 -0.0195	 -2.2567	  0.0000
 32.0000	 88.0000	 -1.7917	 -2.2989	  0.0000
 40.0000	 88.0000	  0.4774	 -0.6832	  0.0000
 48.0000	 88.0000	 -0.3756	 -1.2941	  0.0000
 56.0000	 88.0000	 -0.2483	 -1.4981	  0.0000
 64.0000	 88.0000	 -0.7559	 -0.5121	  0.0000
 72.0000	 88.0000	 -0.4619	  1.1549	  0.0000
 80.0000	 88.0000	  1.3426	 -0.7238	  0.0000
 88.0000	 88.0000	 -6.8611	 -2.5294	  0.0000
 96.0000	 88.0000	 -4.9051	  5.1013	  0.0000
104.0000	 88.0000	 -1.6032	  0.4529	  1.0000
112.0000	 88.0000	 -3.1177	 11.3774	  0.0000
120.0000	 88.0000	 -6.0811	 10.1727	  0.0000
128.0000	 88.0000	 -4.8360	 -1.5656	  0.0000
136.0000	 88.0000	 -3.4661	 17.9537	  0.0000
144.0000	 88.0000	-23.9744	 18.6121	  0.0000
152.0000	 88.0000	 -6.2706	  8.3241	  0.0000
160.0000	 88.0000	-19.2235	 11.7734	  0.0000
168.0000	 88.0000	-20.5035	  8.6779	  0.0000
176.0000	 88.0000	-13.4493	  2.8661	  1.0000
184.0000	 88.0000	 -8.2197	  5.7492	  0.0000
192.0000	 88.0000	-11.9099	 12.2234	  0.0000
200.0000	 88.0000	-31.6224	  5.7304	  0.0000
208.0000	 88.0000	 -6.0057	  7.8953	  0.0000
216.0000	 88.0000	-42.1824	 29.4720	  0.0000
224.0000	 88.0000	-41.4517	 44.1953	  0.0000
232.0000	 88.0000	-22.5971	 43.5747	  0.0000
240.0000	 88.0000	 -5.9843	 56.2654	  0.0000
248.0000	 88.0000	-50.6369	 43.0972	  0.0000
256.0000	 88.0000	-56.5710	 15.9628	  0.0000
264.0000	 88.0000	-86.9525	 21.3827	  0.0000
272.0000	 88.0000	-19.2574	 12.4956	  0.0000
280.0000	 88.0000	-34.4808	  3.7762	  0.0000
288.0000	 88.0000	-109.8111	 10.9965	  0.0000
296.0000	 88.0000	-64.6576	 12.0971	  0.0000
304.0000	 88.0000	-28.9903	  3.2664	  0.0000
312.0000	 88.0000	 -8.3198	 14.9520	  0.0000
320.0000	 88.0000	-53.9318	 22.5778	  1.0000
328.0000	 88.0000	-127.3285	 26.4694	  0.0000
336.0000	 88.0000	-153.0307	  5.0739	  1.0000
344.0000	 88.0000	-32.3394	 -4.8700	  0.0000
352.0000	 88.0000	-30.7144	  1.1010	  0.0000
360.0000	 88.0000	-83.9104	  7.2904	  0.0000
368.0000	 88.0000	-98.2289	  3.7572	  0.0000
376.0000	 88.0000	-92.6931	 -4.4728	  0.0000
384.0000	 88.0000	-161.3747	 -4.7564	  0.0000
392.0000	 88.0000	-119.5037	 -0.3498	  0.0000
400.0000	 88.0000	-43.1795	  4.5412	  0.0000
408.0000	 88.0000	-94.9150	  4.7591	  0.0000
416.0000	 88.0000	-109.3751	 -9.5692	  0.0000
424.0000	 88.0000	-94.7595	 -0.0215	  0.0000
432.0000	 88.0000	-87.4813	  0.0594	  0.0000
440.0000	 88.0000	-58.2119	  6.2647	  0.0000
448.0000	 88.0000	-48.4270	 -1.2635	  1.0000
456.0000	 88.0000	-30.4520	-10.2460	  0.0000
464.0000	 88.0000	-69.9427	-20.0073	  0.0000
472.0000	 88.0000	-27.2291	-17.4981	  0.0000
480.0000	 88.0000	-25.1540	  4.7774	  1.0000
488.0000	 88.0000	-57.4727	 -1.2464	  0.0000
496.0000	 88.0000	-45.7021	 -9.3927	  1.0000
504.0000	 88.0000	-55.2076	-12.8822	  0.0000
512.0000	 88.0000	-23.9027	 -6.0940	  0.0000
520.0000	 88.0000	-51.8152	 -1.0785	  0.0000
528.0000	 88.0000	-16.9853	-13.5883	  1.0000
536.0000	 88.0000	-21.3258	 -0.9600	  0.0000
544.0000	 88.0000	-23.6523	 -0.7941	  0.0000
552.0000	 88.0000	 -4.6864	 -4.0634	  0.0000
560.0000	 88.0000	-16.8413	 -3.3289	  0.0000
568.0000	 88.0000	 -1.5036	 -0.8481	  0.0000
576.0000	 88.0000	  0.3521	 -0.2418	  0.0000
584.0000	 88.0000	  0.0633	 -0.1070	  0.0000
592.0000	 88.0000	  0.0782	 -0.0345	  0.0000
600.0000	 88.0000	 -0.4316	  0.0245	  0.0000
608.0000	 88.0000	     nan	     nan	  1.0000
616.0000	 88.0000	     nan	     nan	  1.0000
624.0000	 88.0000	     nan	     nan	  1.0000
632.0000	 88.0000	     nan	     nan	  1.0000
640.0000	 88.0000	     nan	     nan	  1.0000
648.0000	 88.0000	  1.6480	 -4.5701	  0.0000
656.0000	 88.0000	  1.6421	 -1.0356	  0.0000
664.0000	 88.0000	  0.6357	  0.2381	  0.0000
  8.0000	 96.0000	 -1.2798	 -0.6998	  0.0000
 16.0000	 96.0000	 -0.5681	 -0.7808	  0.0000
 24.0000	 96.0000	  0.0801	 -0.7185	  0.0000
 32.0000	 96.0000	 -0.2802	 -0.8174	  0.0000
 40.0000	 96.0000	 -0.0979	 -0.6891	  0.0000
 48.0000	 96.0000	 -0.8005	 -0.7171	  0.0000
 56.0000	 96.0000	 -0.5622	 -0.8178	  0.0000
 64.0000	 96.0000	 -1.6774	  0.7203	  0.0000
 72.0000	 96.0000	 -1.6109	  9.4778	  0.0000
 80.0000	 96.0000	 -5.4884	  6.0008	  0.0000
 88.0000	 96.0000	  0.2869	  7.6193	  0.0000
 96.0000	 96.0000	 -4.9920	 10.2877	  0.0000
104.0000	 96.0000	 -2.6129	  6.3074	  1.0000
112.0000	 96.0000	 -1.2013	 12.0436	  0.0000
120.0000	 96.0000	-10.0987	 11.2860	  0.0000
128.0000	 96.0000	 -2.1845	  4.9415	  0.0000
136.0000	 96.0000	 -1.7004	 11.1788	  0.0000
144.0000	 96.0000	-21.5127	 10.2109	  0.0000
152.0000	 96.0000	 -9.4494	 -0.4327	  0.0000
160.0000	 96.0000	-18.3002	 13.2928	  0.0000
168.0000	 96.0000	-11.0413	 12.5151	  0.0000
176.0000	 96.0000	-18.9214	  9.5027	  1.0000
184.0000	 96.0000	-22.2173	  2.5232	  0.0000
192.0000	 96.0000	 -8.7514	 -1.2542	  0.0000
200.0000	 96.0000	-12.2254	  0.5127	  0.0000
208.0000	 96.0000	-14.0173	  9.6741	  0.0000
216.0000	 96.0000	-32.2398	 18.5446	  0.0000
224.0000	 96.0000	-22.9153	 31.4924	  0.0000
232.0000	 96.0000	-10.9322	 80.3085	  0.0000
240.0000	 96.0000	-43.5421	 53.8157	  0.0000
248.0000	 96.0000	-58.0311	 45.9508	  0.0000
256.0000	 96.0000	-25.5623	  8.3576	  0.0000
264.0000	 96.0000	-83.8151	 73.5429	  0.0000
272.0000	 96.0000	-19.7443	 18.8112	  0.0000
280.0000	 96.0000	-128.5090	 36.9729	  0.0000
288.0000	 96.0000	-82.8252	 75.5627	  0.0000
